datacreationdate,sitename,aqi,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,co_8hr,pm2.5_avg,pm10_avg,so2_avg,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm)
2024-01-10 05:00:00,橋頭,109.0,1.2,0.36,12.4,18.7,52.0,37.0,16.2,16.9,0.7,0.3,38.4,53.0,1.0,1012.5,17.9,93.0,2.7,27.0,6.7,51.0,0.0
2024-01-10 06:00:00,橋頭,107.0,1.4,0.33,12.5,17.0,39.0,34.0,15.0,15.5,0.5,0.3,37.7,50.0,1.0,1013.0,17.9,93.0,2.5,14.0,6.9,29.0,0.0
2024-01-10 07:00:00,橋頭,100.0,1.3,0.36,11.7,15.7,33.0,28.0,15.2,16.3,1.0,0.3,35.3,47.0,1.0,1013.3,17.7,93.0,1.8,39.0,6.7,2.0,0.0
2024-01-10 08:00:00,橋頭,98.0,1.5,0.47,8.0,14.3,42.0,31.0,17.8,22.1,4.2,0.3,34.5,45.0,1.0,1014.0,18.4,91.0,1.8,25.0,5.5,36.0,0.0
2024-01-10 09:00:00,橋頭,94.0,1.7,0.37,18.2,13.9,30.0,24.0,16.8,23.3,6.5,0.3,32.9,42.0,1.0,1014.5,19.2,86.0,3.3,27.0,7.6,37.0,0.0
2024-01-10 10:00:00,橋頭,87.0,1.4,0.29,29.2,15.3,32.0,16.0,12.4,16.4,3.9,0.3,30.2,41.0,1.0,1014.6,20.5,75.0,3.4,29.0,7.9,36.0,0.0
2024-01-10 11:00:00,橋頭,79.0,1.4,0.31,34.7,17.6,29.0,9.0,12.7,16.3,3.5,0.3,26.7,39.0,1.0,1014.2,22.5,70.0,2.8,20.0,6.4,19.0,0.0
2024-01-10 12:00:00,橋頭,71.0,1.3,0.29,41.0,21.0,27.0,16.0,12.2,15.2,3.0,0.3,23.7,36.0,1.0,1013.6,23.9,65.0,1.6,21.0,6.8,9.0,0.0
2024-01-10 13:00:00,橋頭,64.0,1.5,0.3,49.0,25.5,37.0,11.0,10.6,13.0,2.3,0.3,20.6,36.0,1.0,1012.8,24.7,54.0,3.0,17.0,6.8,354.0,0.0
2024-01-10 14:00:00,橋頭,59.0,1.4,0.31,56.6,31.0,41.0,13.0,12.5,14.5,1.9,0.3,18.9,36.0,1.0,1012.0,25.3,54.0,2.3,343.0,7.0,351.0,0.0
2024-01-10 15:00:00,橋頭,64.0,1.7,0.38,62.1,37.4,116.0,29.0,13.6,15.5,1.8,0.3,20.6,49.0,1.0,1011.9,23.8,59.0,2.9,9.0,7.6,24.0,0.0
2024-01-10 16:00:00,橋頭,71.0,1.6,0.46,64.5,44.4,153.0,41.0,13.7,15.1,1.4,0.3,23.7,69.0,1.0,1012.5,23.1,55.0,2.6,14.0,8.5,12.0,0.0
2024-01-10 17:00:00,橋頭,80.0,1.3,0.49,54.0,48.9,105.0,36.0,21.2,23.3,2.1,0.3,26.8,80.0,1.0,1013.1,22.6,55.0,2.7,24.0,7.1,35.0,0.0
2024-01-10 18:00:00,橋頭,89.0,1.3,0.57,51.2,51.6,89.0,44.0,19.9,21.3,1.3,0.3,31.1,88.0,1.0,1013.8,20.8,57.0,2.6,16.0,7.0,20.0,0.0
2024-01-10 19:00:00,橋頭,96.0,1.3,0.54,46.6,53.1,83.0,45.0,16.9,17.8,0.8,0.4,33.8,86.0,1.0,1014.3,19.7,62.0,2.2,25.0,6.8,2.0,0.0
2024-01-10 20:00:00,橋頭,97.0,1.4,0.54,39.3,52.9,66.0,40.0,17.4,18.1,0.6,0.4,34.1,76.0,1.0,1014.9,18.8,64.0,1.9,24.0,7.5,22.0,0.0
2024-01-10 21:00:00,橋頭,103.0,1.4,0.54,34.7,51.1,65.0,47.0,17.0,17.8,0.7,0.4,36.4,73.0,1.0,1015.0,18.4,56.0,2.3,23.0,6.7,21.0,0.0
2024-01-10 22:00:00,橋頭,105.0,1.6,0.52,32.6,48.1,59.0,41.0,16.7,17.3,0.6,0.5,37.1,70.0,1.0,1015.2,17.4,56.0,1.7,32.0,6.6,22.0,0.0
2024-01-10 23:00:00,橋頭,107.0,1.8,0.51,31.1,44.2,56.0,40.0,16.2,17.1,0.8,0.5,37.7,68.0,1.0,1015.3,17.2,55.0,2.1,26.0,5.3,1.0,0.0
2024-01-11 00:00:00,橋頭,110.0,2.0,0.5,28.4,39.7,57.0,41.0,16.3,16.9,0.6,0.5,38.9,68.0,1.0,1014.7,18.7,57.5,1.8,54.7,4.9,69.0,0.0
2024-01-11 01:00:00,橋頭,111.0,2.0,0.5,24.7,36.1,53.0,40.0,17.0,17.6,0.5,0.5,39.2,67.0,1.0,1015.1,16.0,55.0,1.1,46.0,4.2,21.0,0.0
2024-01-11 02:00:00,橋頭,112.0,2.0,0.44,23.8,32.6,43.0,36.0,16.2,16.9,0.7,0.5,39.6,65.0,1.0,1014.7,15.5,53.0,1.5,28.0,4.1,26.0,0.0
2024-01-11 03:00:00,橋頭,109.0,2.0,0.41,24.3,29.9,46.0,32.0,14.7,14.9,0.1,0.4,38.7,61.0,1.0,1014.7,15.2,53.0,1.5,28.0,3.4,29.0,0.0
2024-01-11 04:00:00,橋頭,105.0,2.1,0.4,23.5,27.9,41.0,30.0,14.2,14.6,0.3,0.4,36.9,54.0,1.0,1014.8,14.8,53.0,1.4,31.0,3.0,30.0,0.0
2024-01-11 05:00:00,橋頭,99.0,2.2,0.38,24.4,26.6,39.0,28.0,13.9,14.2,0.3,0.4,35.0,50.0,1.0,1015.0,14.5,55.0,0.8,37.0,3.5,26.0,0.0
2024-01-11 06:00:00,橋頭,96.0,2.1,0.46,15.5,24.5,45.0,31.0,17.8,18.1,0.2,0.4,33.9,48.0,1.0,1015.3,14.1,63.0,1.0,34.0,2.7,33.0,0.0
2024-01-11 07:00:00,橋頭,95.0,2.3,0.49,6.1,21.3,49.0,32.0,25.6,27.6,1.9,0.4,33.3,47.0,1.0,1015.7,13.7,72.0,1.1,37.0,2.5,61.0,0.0
2024-01-11 08:00:00,橋頭,99.0,2.5,0.69,4.9,18.4,55.0,43.0,27.9,41.8,13.8,0.4,35.1,48.0,1.0,1016.7,14.9,65.0,1.1,348.0,3.5,324.0,0.0
2024-01-11 09:00:00,橋頭,104.0,3.5,0.65,12.2,16.8,64.0,42.0,29.4,43.6,14.2,0.4,36.6,51.0,1.0,1017.3,15.6,57.0,2.1,34.0,4.4,19.0,0.0
2024-01-11 10:00:00,橋頭,106.0,3.2,0.51,18.1,16.1,67.0,39.0,25.9,39.0,13.1,0.4,37.5,55.0,1.0,1017.0,18.7,55.0,0.8,61.0,4.0,63.0,0.0
2024-01-11 11:00:00,橋頭,107.0,4.1,0.53,26.7,16.4,72.0,36.0,26.0,34.2,8.2,0.5,37.9,58.0,1.0,1016.8,22.3,49.0,0.0,0.0,1.7,61.0,0.0
2024-01-11 12:00:00,橋頭,105.0,2.8,0.47,45.1,19.1,62.0,38.0,20.3,24.8,4.4,0.5,37.1,59.0,2.0,1016.1,22.7,48.0,1.3,238.0,2.9,210.0,0.0
2024-01-11 13:00:00,橋頭,104.0,2.7,0.46,58.5,23.4,64.0,39.0,16.6,19.0,2.4,0.5,36.7,60.0,2.0,1015.1,23.1,48.0,1.4,244.0,3.2,221.0,0.0
2024-01-11 14:00:00,橋頭,104.0,2.3,0.41,63.1,29.3,58.0,38.0,13.9,15.6,1.6,0.5,36.7,59.0,2.0,1015.1,20.7,55.0,2.3,308.0,5.2,326.0,0.0
2024-01-11 15:00:00,橋頭,101.0,2.2,0.35,61.7,36.3,59.0,28.0,13.0,14.7,1.6,0.5,35.5,58.0,2.0,1014.7,21.1,54.0,1.1,304.0,4.7,305.0,0.0
2024-01-11 16:00:00,橋頭,96.0,2.1,0.33,61.9,43.4,53.0,26.0,14.0,15.6,1.5,0.4,33.8,57.0,2.0,1014.5,22.8,51.0,0.6,284.0,4.9,309.0,0.0
2024-01-11 17:00:00,橋頭,92.0,1.7,0.37,61.3,49.6,55.0,27.0,13.8,14.8,1.0,0.4,32.3,57.0,2.0,1014.9,21.9,53.0,0.7,322.0,3.4,329.0,0.0
2024-01-11 18:00:00,橋頭,90.0,1.5,0.43,57.5,54.5,62.0,30.0,18.1,18.9,0.7,0.4,31.2,58.0,2.0,1015.4,20.2,65.0,1.4,310.0,2.9,308.0,0.0
2024-01-11 19:00:00,橋頭,89.0,1.5,0.49,52.5,57.7,64.0,28.0,19.9,20.6,0.6,0.4,31.1,59.0,2.0,1015.9,19.7,68.0,0.1,0.0,1.8,310.0,0.0
2024-01-11 20:00:00,橋頭,90.0,1.8,0.54,47.9,58.0,67.0,31.0,21.1,21.6,0.5,0.4,31.2,62.0,2.0,1016.2,19.3,71.0,0.0,0.0,0.9,310.0,0.0
2024-01-11 21:00:00,橋頭,89.0,2.1,0.5,32.5,58.0,80.0,37.0,21.9,24.9,3.0,0.4,31.1,65.0,2.0,1016.7,18.6,73.0,0.2,0.0,1.9,311.0,0.0
2024-01-11 22:00:00,橋頭,89.0,2.0,0.5,32.6,57.1,64.0,37.0,21.8,24.9,3.0,0.4,30.8,66.0,2.0,1016.8,17.7,77.0,0.0,0.0,0.7,310.0,0.0
2024-01-11 23:00:00,橋頭,102.0,2.0,0.5,33.1,56.2,75.0,46.0,21.8,24.6,2.7,0.4,35.8,68.0,2.0,1016.5,17.2,77.0,0.0,0.0,0.6,326.0,0.0
2024-01-12 00:00:00,橋頭,111.0,2.7,0.57,14.3,46.7,74.0,44.0,31.1,31.8,0.7,0.4,39.3,70.0,2.0,1016.1,17.0,79.0,0.0,0.0,0.4,326.0,0.0
2024-01-12 01:00:00,橋頭,108.0,2.4,0.52,14.8,37.4,73.0,39.0,26.9,27.4,0.5,0.5,38.3,69.0,2.0,1015.8,16.9,80.0,0.0,0.0,0.3,326.0,0.0
2024-01-12 02:00:00,橋頭,116.0,3.6,0.53,8.1,27.5,87.0,58.0,32.0,33.0,0.9,0.5,41.2,72.0,2.0,1015.6,16.5,81.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 03:00:00,橋頭,121.0,1.3,0.69,1.9,17.4,80.0,52.0,32.1,35.8,3.7,0.5,43.1,74.0,2.0,1015.4,16.2,87.0,0.0,0.0,0.5,326.0,0.0
2024-01-12 04:00:00,橋頭,126.0,0.9,0.51,8.1,9.4,67.0,51.0,27.5,30.4,2.8,0.5,45.3,74.0,2.0,1015.0,15.5,89.0,0.1,0.0,1.3,6.0,0.0
2024-01-12 05:00:00,橋頭,125.0,0.9,0.36,23.6,11.8,51.0,32.0,13.5,13.6,0.0,0.5,44.6,71.0,2.0,1015.3,15.5,89.0,0.2,0.0,2.1,46.0,0.0
2024-01-12 06:00:00,橋頭,115.0,1.0,0.36,21.2,13.1,42.0,29.0,12.8,12.5,0.0,0.5,41.0,64.0,2.0,1015.7,15.4,90.0,0.2,0.0,1.4,46.0,0.0
2024-01-12 07:00:00,橋頭,108.0,1.1,0.42,14.7,13.3,40.0,29.0,21.0,21.2,0.2,0.4,38.1,58.0,2.0,1016.1,15.4,90.0,0.6,46.0,1.4,46.0,0.0
2024-01-12 08:00:00,橋頭,104.0,1.5,0.68,9.1,12.7,55.0,37.0,30.4,35.8,5.3,0.5,36.7,56.0,2.0,1016.7,16.7,86.0,1.1,46.0,2.0,46.0,0.0
2024-01-12 09:00:00,橋頭,106.0,1.4,0.67,14.6,12.7,70.0,39.0,28.9,42.4,13.4,0.5,37.4,58.0,2.0,1017.0,18.5,75.0,1.0,46.0,2.1,46.0,0.0
2024-01-12 10:00:00,橋頭,112.0,1.5,0.55,28.0,15.2,62.0,45.0,24.8,32.1,7.2,0.5,39.6,60.0,1.0,1016.9,21.6,67.0,0.5,309.0,1.8,293.0,0.0
2024-01-12 11:00:00,橋頭,114.0,1.6,0.44,49.9,21.2,60.0,39.0,18.5,22.6,4.0,0.4,40.5,62.0,1.0,1016.1,23.2,52.0,1.0,330.0,3.6,324.0,0.0
2024-01-12 12:00:00,橋頭,107.0,1.3,0.33,60.2,27.7,40.0,22.0,12.6,13.9,1.3,0.4,37.7,59.0,1.0,1015.3,24.2,49.0,0.7,313.0,3.7,322.0,0.0
2024-01-12 13:00:00,橋頭,98.0,1.2,0.3,66.6,33.0,43.0,19.0,10.9,11.7,0.7,0.4,34.4,54.0,1.0,1014.3,25.4,45.0,0.9,230.0,3.5,239.0,0.0
2024-01-12 14:00:00,橋頭,84.0,1.0,0.28,71.2,39.3,38.0,16.0,8.5,9.4,0.8,0.4,29.0,49.0,1.0,1013.6,25.9,42.0,0.9,261.0,3.3,231.0,0.0
2024-01-12 15:00:00,橋頭,76.0,1.0,0.28,67.6,45.9,34.0,23.0,9.4,10.6,1.1,0.4,25.8,44.0,1.0,1013.4,25.4,43.0,1.4,258.0,4.2,234.0,0.0
2024-01-12 16:00:00,橋頭,71.0,0.9,0.27,62.7,52.6,36.0,17.0,11.1,12.7,1.5,0.3,23.8,42.0,1.0,1013.7,24.4,48.0,1.5,265.0,4.6,268.0,0.0
2024-01-12 17:00:00,橋頭,70.0,1.0,0.33,62.9,58.6,46.0,20.0,13.9,15.3,1.3,0.3,23.4,42.0,1.0,1014.5,22.4,64.0,2.3,324.0,5.7,322.0,0.0
2024-01-12 18:00:00,橋頭,77.0,1.4,0.42,65.9,63.4,44.0,25.0,14.8,15.5,0.7,0.3,24.4,43.0,1.0,1015.0,21.4,66.0,0.9,3.0,5.5,348.0,0.0
2024-01-12 19:00:00,橋頭,80.0,1.9,0.54,54.9,64.0,47.0,29.0,22.3,22.8,0.5,0.3,25.1,45.0,1.0,1015.7,20.5,67.0,0.8,45.0,2.8,3.0,0.0
2024-01-12 20:00:00,橋頭,80.0,1.5,0.53,45.9,62.2,60.0,34.0,28.1,29.0,0.9,0.3,27.1,48.0,1.0,1016.0,20.1,69.0,0.7,12.0,2.5,19.0,0.0
2024-01-12 21:00:00,橋頭,90.0,1.5,0.64,41.0,59.0,76.0,51.0,28.9,29.6,0.6,0.4,31.5,52.0,1.0,1016.2,19.4,71.0,1.2,27.0,2.4,33.0,0.0
2024-01-12 22:00:00,橋頭,99.0,1.6,0.62,31.6,54.1,79.0,50.0,33.0,34.1,1.1,0.4,34.8,57.0,1.0,1016.1,18.6,73.0,0.5,42.0,2.2,26.0,0.0
2024-01-12 23:00:00,橋頭,104.0,1.5,0.48,35.3,50.0,59.0,42.0,25.6,26.3,0.6,0.4,36.6,59.0,1.0,1015.9,18.2,76.0,1.2,53.0,2.4,52.0,0.0
2024-01-13 00:00:00,橋頭,107.0,1.3,0.41,37.2,46.8,59.0,38.0,16.9,17.4,0.5,0.4,37.7,60.0,1.0,1015.9,18.1,77.0,0.4,62.0,2.5,56.0,0.0
2024-01-13 01:00:00,橋頭,103.0,1.0,0.38,40.0,44.0,47.0,34.0,15.6,16.1,0.5,0.5,36.2,56.0,1.0,1015.8,17.5,78.0,1.1,50.0,1.9,57.0,0.0
2024-01-13 02:00:00,橋頭,98.0,1.5,0.34,36.8,40.3,41.0,32.0,13.6,13.8,0.1,0.4,34.7,51.0,1.0,1015.5,17.2,78.0,0.2,0.0,2.0,62.0,0.0
2024-01-13 03:00:00,橋頭,96.0,1.7,0.31,34.0,37.7,41.0,31.0,11.7,12.0,0.2,0.4,33.6,49.0,1.0,1015.2,16.8,77.0,0.7,81.0,1.6,80.0,0.0
2024-01-13 04:00:00,橋頭,91.0,1.6,0.28,36.4,36.5,32.0,21.0,9.5,9.9,0.4,0.4,31.7,46.0,1.0,1015.1,16.9,75.0,0.8,64.0,2.7,70.0,0.0
2024-01-13 05:00:00,橋頭,88.0,1.3,0.29,31.0,35.3,35.0,24.0,11.1,11.4,0.3,0.3,30.6,44.0,1.0,1015.5,16.4,77.0,0.5,77.0,2.5,90.0,0.0
2024-01-13 06:00:00,橋頭,91.0,1.4,0.43,16.4,33.4,49.0,38.0,20.5,20.8,0.3,0.3,31.9,45.0,1.0,1016.1,16.4,78.0,0.6,51.0,2.4,24.0,0.0
2024-01-13 07:00:00,橋頭,93.0,1.6,0.43,11.5,30.4,47.0,34.0,23.5,24.1,0.6,0.3,32.5,46.0,1.0,1016.6,16.1,80.0,0.5,58.0,1.5,65.0,0.0
2024-01-13 08:00:00,橋頭,91.0,1.7,0.43,14.2,27.5,32.0,21.0,23.4,26.7,3.3,0.3,31.9,45.0,1.0,1017.4,17.8,73.0,0.4,76.0,1.2,79.0,0.0
2024-01-13 09:00:00,橋頭,91.0,1.6,0.41,20.7,25.1,42.0,29.0,19.2,24.0,4.7,0.3,31.6,44.0,1.0,1017.8,19.8,67.0,0.3,51.0,2.0,28.0,0.0
2024-01-13 10:00:00,橋頭,83.0,1.6,0.33,35.8,25.0,39.0,23.0,14.0,16.9,2.8,0.3,28.6,41.0,1.0,1017.7,23.5,49.0,0.5,69.0,1.6,64.0,0.0
2024-01-13 11:00:00,橋頭,77.0,1.6,0.31,52.4,27.3,25.0,20.0,11.4,13.0,1.5,0.3,26.0,37.0,1.0,1017.0,24.9,44.0,0.9,3.0,2.5,39.0,0.0
2024-01-13 12:00:00,橋頭,75.0,2.1,0.37,58.6,30.1,33.0,21.0,12.5,14.1,1.5,0.3,25.2,36.0,1.0,1016.3,25.3,44.0,1.0,5.0,3.5,343.0,0.0
2024-01-13 13:00:00,橋頭,73.0,2.2,0.32,67.8,34.7,44.0,25.0,10.8,11.8,1.0,0.3,24.4,36.0,1.0,1015.6,25.2,47.0,2.0,317.0,5.0,243.0,0.0
2024-01-13 14:00:00,橋頭,72.0,2.4,0.31,68.2,41.2,35.0,24.0,12.8,13.9,1.0,0.3,24.2,36.0,1.0,1015.2,25.3,45.0,1.9,290.0,5.9,262.0,0.0
2024-01-13 15:00:00,橋頭,69.0,2.0,0.27,67.8,48.2,29.0,16.0,9.5,10.4,0.8,0.3,23.0,36.0,1.0,1014.9,25.1,47.0,2.0,292.0,5.6,226.0,0.0
2024-01-13 16:00:00,橋頭,68.0,1.8,0.26,65.9,54.6,30.0,18.0,8.2,8.8,0.6,0.3,22.5,35.0,1.0,1015.0,24.5,46.0,2.3,313.0,5.5,269.0,0.0
2024-01-13 17:00:00,橋頭,64.0,1.8,0.29,62.6,59.9,29.0,14.0,10.3,10.9,0.6,0.3,20.7,33.0,1.0,1015.5,23.8,49.0,1.8,295.0,5.2,301.0,0.0
2024-01-13 18:00:00,橋頭,74.0,1.9,0.33,57.1,62.6,32.0,16.0,12.8,13.3,0.5,0.3,18.8,32.0,1.0,1016.8,20.7,63.2,0.6,79.1,3.8,323.0,0.0
2024-01-13 19:00:00,橋頭,71.0,1.9,0.44,45.9,61.7,39.0,20.0,19.9,20.6,0.7,0.3,18.7,33.0,1.0,1017.0,22.3,56.0,0.0,0.0,0.3,323.0,0.0
2024-01-13 20:00:00,橋頭,64.0,2.0,0.6,39.8,59.4,42.0,14.0,22.2,22.6,0.4,0.3,18.0,35.0,1.0,1017.5,21.9,58.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 21:00:00,橋頭,60.0,1.9,0.64,12.4,52.5,44.0,24.0,36.2,39.4,3.1,0.3,19.0,37.0,1.0,1017.7,20.0,69.0,0.0,0.0,0.3,323.0,0.0
2024-01-13 22:00:00,橋頭,64.0,1.8,0.62,11.4,45.4,42.0,28.0,33.8,35.3,1.4,0.4,20.7,38.0,1.0,1017.8,19.2,72.0,0.0,0.0,0.3,323.0,0.0
2024-01-13 23:00:00,橋頭,68.0,2.5,0.48,14.5,38.7,45.0,30.0,25.1,26.3,1.2,0.4,22.4,40.0,1.0,1017.6,18.3,74.0,0.0,0.0,0.3,323.0,0.0
2024-01-14 00:00:00,橋頭,70.0,2.8,0.37,21.9,33.2,33.0,20.0,17.4,17.6,0.2,0.4,23.1,39.0,1.0,1017.5,18.4,74.0,0.0,0.0,0.3,323.0,0.0
2024-01-14 01:00:00,橋頭,69.0,2.7,0.37,24.8,28.5,41.0,22.0,16.2,16.5,0.2,0.4,22.7,38.0,1.0,1017.6,18.1,76.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 02:00:00,橋頭,67.0,1.5,0.32,30.0,25.1,33.0,24.0,12.6,12.9,0.3,0.4,22.2,37.0,1.0,1017.2,18.2,75.0,0.0,0.0,0.4,14.0,0.0
2024-01-14 03:00:00,橋頭,67.0,2.4,0.33,31.7,23.3,30.0,25.0,12.2,12.7,0.4,0.4,22.0,35.0,1.0,1016.9,18.0,75.0,0.0,0.0,0.7,13.0,0.0
2024-01-14 04:00:00,橋頭,67.0,1.3,0.29,32.0,22.3,26.0,20.0,10.6,10.9,0.2,0.4,22.0,34.0,1.0,1016.9,17.4,78.0,0.1,0.0,1.1,14.0,0.0
2024-01-14 05:00:00,橋頭,68.0,1.1,0.3,24.2,23.8,36.0,22.0,12.5,12.7,0.2,0.3,22.4,34.0,1.0,1017.4,17.2,78.0,0.0,0.0,0.4,14.0,0.0
2024-01-14 06:00:00,橋頭,66.0,1.0,0.29,28.4,25.9,25.0,17.0,11.6,11.9,0.3,0.3,21.5,32.0,1.0,1017.9,17.0,78.0,0.0,0.0,0.9,13.0,0.0
2024-01-14 07:00:00,橋頭,69.0,1.2,0.32,27.7,27.6,38.0,31.0,11.7,12.1,0.3,0.3,22.7,33.0,1.0,1018.3,17.5,75.0,0.0,0.0,1.4,13.0,0.0
2024-01-14 08:00:00,橋頭,70.0,1.2,0.35,25.8,28.1,30.0,21.0,14.1,15.1,0.9,0.3,23.2,33.0,1.0,1018.8,19.2,71.0,0.4,16.0,1.3,16.0,0.0
2024-01-14 09:00:00,橋頭,71.0,1.4,0.39,27.7,28.4,42.0,25.0,16.1,19.6,3.4,0.3,23.6,34.0,1.0,1019.4,21.4,67.0,0.7,16.0,1.7,16.0,0.0
2024-01-14 10:00:00,橋頭,71.0,1.9,0.32,42.5,30.0,32.0,19.0,11.2,13.8,2.6,0.3,23.5,34.0,1.0,1019.5,23.8,52.0,1.1,11.0,2.5,11.0,0.0
2024-01-14 11:00:00,橋頭,63.0,1.7,0.25,56.1,33.0,24.0,13.0,8.7,9.6,0.8,0.3,20.5,32.0,1.0,1019.0,25.2,49.0,0.4,13.0,2.3,12.0,0.0
2024-01-14 12:00:00,橋頭,60.0,1.8,0.28,58.6,36.4,24.0,13.0,8.8,9.8,0.9,0.3,19.2,31.0,1.0,1018.2,25.5,46.0,1.3,321.0,5.9,319.0,0.0
2024-01-14 13:00:00,橋頭,56.0,1.7,0.27,64.8,41.4,33.0,15.0,8.5,9.2,0.6,0.3,17.7,29.0,1.0,1017.1,25.2,54.0,2.8,311.0,6.6,312.0,0.0
2024-01-14 14:00:00,橋頭,53.0,1.6,0.23,61.2,45.6,40.0,12.0,8.0,8.8,0.7,0.3,16.3,30.0,1.0,1016.5,25.4,56.0,2.5,316.0,7.1,310.0,0.0
2024-01-14 15:00:00,橋頭,53.0,1.8,0.23,59.4,49.5,36.0,16.0,7.1,7.7,0.6,0.2,16.3,32.0,1.0,1016.1,25.4,54.0,2.4,322.0,7.5,319.0,0.0
2024-01-14 16:00:00,橋頭,54.0,1.7,0.24,60.0,53.8,29.0,18.0,7.6,8.4,0.8,0.2,16.8,33.0,1.0,1016.2,24.7,62.0,3.0,316.0,7.0,328.0,0.0
2024-01-14 17:00:00,橋頭,58.0,1.7,0.27,55.7,57.3,36.0,12.0,9.0,9.8,0.7,0.2,16.0,33.0,1.0,1016.5,24.4,59.0,2.8,314.0,6.2,303.0,0.0
2024-01-14 18:00:00,橋頭,61.0,1.6,0.32,49.0,58.1,30.0,17.0,11.0,11.7,0.6,0.2,16.7,32.0,1.0,1016.8,23.5,55.0,1.3,328.0,4.4,8.0,0.0
2024-01-14 19:00:00,橋頭,55.0,1.5,0.38,43.3,56.5,39.0,22.0,14.7,15.2,0.5,0.2,17.0,33.0,1.0,1017.3,22.0,67.0,0.9,20.0,3.3,351.0,0.0
2024-01-14 20:00:00,橋頭,56.0,1.3,0.37,43.1,54.6,44.0,22.0,16.8,17.3,0.5,0.2,17.6,35.0,1.0,1017.8,20.0,76.0,1.2,46.0,2.9,43.0,0.0
2024-01-14 21:00:00,橋頭,61.0,1.2,0.34,45.2,52.1,49.0,26.0,14.7,15.1,0.4,0.2,19.4,37.0,1.0,1018.0,19.8,77.0,0.1,0.0,2.5,65.0,0.0
2024-01-14 22:00:00,橋頭,67.0,1.4,0.37,39.4,49.4,44.0,32.0,18.7,19.3,0.5,0.3,21.8,39.0,1.0,1018.0,19.1,81.0,0.7,36.0,2.5,36.0,0.0
2024-01-14 23:00:00,橋頭,73.0,1.6,0.4,38.4,46.8,56.0,35.0,16.9,17.3,0.3,0.3,24.3,43.0,1.0,1017.7,18.6,86.0,0.8,50.0,2.2,37.0,0.0
2024-01-15 00:00:00,橋頭,81.0,1.7,0.4,36.9,43.9,60.0,39.0,15.9,16.2,0.3,0.3,27.5,46.0,1.0,1017.8,18.3,90.0,1.3,23.0,2.2,25.0,0.0
2024-01-15 01:00:00,橋頭,87.0,1.9,0.37,35.6,41.4,61.0,39.0,12.2,12.7,0.4,0.3,30.2,49.0,1.0,1017.4,17.3,92.0,1.1,56.0,3.0,29.0,0.0
2024-01-15 02:00:00,橋頭,90.0,1.3,0.31,22.5,38.0,42.0,35.0,11.9,12.4,0.5,0.3,31.5,49.0,1.0,1017.3,17.2,92.0,0.6,23.0,2.1,57.0,0.0
2024-01-15 03:00:00,橋頭,90.0,1.1,0.33,24.5,35.7,45.0,29.0,12.5,12.9,0.3,0.3,31.3,48.0,1.0,1017.1,17.2,92.0,1.0,24.0,2.1,12.0,0.0
2024-01-15 04:00:00,橋頭,87.0,0.9,0.3,22.8,33.2,41.0,28.0,10.6,11.2,0.5,0.3,30.3,46.0,1.0,1016.9,16.5,93.0,0.8,53.0,2.9,32.0,0.0
2024-01-15 05:00:00,橋頭,85.0,0.9,0.23,24.1,30.5,34.0,26.0,8.2,8.8,0.6,0.3,29.3,42.0,1.0,1017.0,16.7,90.0,0.9,55.0,2.1,41.0,0.0
2024-01-15 06:00:00,橋頭,81.0,1.0,0.24,17.8,27.8,28.0,20.0,10.3,11.0,0.7,0.3,27.5,41.0,1.0,1017.3,16.6,89.0,0.8,55.0,2.2,67.0,0.0
2024-01-15 07:00:00,橋頭,78.0,1.0,0.31,6.3,23.8,31.0,21.0,22.1,24.3,2.1,0.3,26.5,39.0,1.0,1017.9,16.5,89.0,0.5,71.0,1.4,56.0,0.0
2024-01-15 08:00:00,橋頭,75.0,1.3,0.47,7.7,20.2,34.0,20.0,25.7,36.6,10.8,0.3,25.4,37.0,1.0,1018.5,17.8,78.0,0.9,42.0,2.7,52.0,0.0
2024-01-15 09:00:00,橋頭,80.0,1.8,0.83,6.9,16.6,63.0,37.0,31.6,63.8,32.2,0.3,27.2,41.0,1.0,1019.0,19.6,73.0,1.5,35.0,2.8,32.0,0.0
2024-01-15 10:00:00,橋頭,83.0,1.5,0.36,30.7,17.6,43.0,31.0,19.0,24.8,5.8,0.3,28.6,43.0,1.0,1018.8,22.5,65.0,1.6,14.0,4.4,31.0,0.0
2024-01-15 11:00:00,橋頭,82.0,1.7,0.32,41.5,19.7,41.0,22.0,16.1,19.8,3.7,0.3,28.2,44.0,1.0,1018.5,25.0,53.0,0.8,351.0,3.9,39.0,0.0
2024-01-15 12:00:00,橋頭,80.0,2.0,0.34,52.9,23.5,36.0,20.0,14.6,17.5,2.9,0.3,27.4,43.0,1.0,1017.5,25.7,43.0,1.5,14.0,4.4,344.0,0.0
2024-01-15 13:00:00,橋頭,73.0,1.8,0.27,63.1,28.4,33.0,20.0,10.8,12.7,1.8,0.3,24.5,38.0,1.0,1016.5,27.0,42.0,1.0,305.0,4.9,323.0,0.0
